"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"42067173086212096","","","42059448168095744","15901190","2011-02-28 03:42:50 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @trent_reznor: HOLY SHIT doesn't seem enough..."
"42054137990492160","","","42052952470458368","20695699","2011-02-28 02:51:02 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @bowerypresents: Wow. Trent Reznor has as many Oscars as Martin Scorsese."
"42052728377180160","","","","","2011-02-28 02:45:26 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","I was really hoping he would start singing Head Like a Hole. #fb"
"41960385925877760","","","","","2011-02-27 20:38:30 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Pulling for @trent_reznor and Exit Through the Gift Shop tonight. #fb"
"41570260666683392","","","","","2011-02-26 18:48:17 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>","I'm at Stratton Mountain Ski Resort (5 Village Lodge Rd, Stratton Mountain) w/ 17 others http://4sq.com/hqMjck"
"41349648283205632","","","","","2011-02-26 04:11:39 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","This is why the BlackBerry Playbook will fail: http://t.co/BWqLSKF #fb","http://blog.jamiemurai.com/2011/02/you-win-rim/"
"41344009683218432","","163449492","","","2011-02-26 03:49:14 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@sparrowmailapp has a nice UI but unfortunately isn't very performant. Wish I saw the screenshots of OS X Lion's Mail app before purchasing."
"40986099052453889","","","","","2011-02-25 04:07:02 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","This is amazing: ""How Watson Could Have Been Defeated On Jeopardy"" http://t.co/oBynKN0 #fb","http://awe.sm/5Gjd9"
"40977282168258560","","","40913811502276608","14231571","2011-02-25 03:32:00 +0000","web","RT @marcoarment: Android tablets will be better after lots of apps are made for them? but will they ever sell enough to make it worthwhi ..."
"40970882394361856","","","","","2011-02-25 03:06:34 +0000","web","More Godspeed You! Black Emperor tickets available (first NYC shows in 8 years)/Church of St. Paul The Apostle 03/17/11 http://bit.ly/eIZEtE"
