"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"13007082245","13002655125","14922441","","","2010-04-28 13:44:12 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","@mattbertolini Who knows... the job application's still up on their site"
"13001440572","","14922441","","","2010-04-28 11:39:20 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","@mattbertolini Remember I told you my friend founded a web startup? He now has the creator of PHP onboard... http://bit.ly/aicf5c"
"12982318128","","","","","2010-04-28 02:41:25 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","The founder of PHP joined my friend's startup?!? Way to go @billclerico http://tcrn.ch/aVHlXo #fb"
"12609095700","","","","","2010-04-22 00:57:10 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Just picked up The Dillinger Escape Plan's ""Option Paralysis"" from @amazonmp3"
"12605791536","","","","","2010-04-21 23:51:39 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Kick-Ass kicked too much ass to be so mismarketed #fb"
"12434868566","","15146558","","","2010-04-19 03:15:08 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","@keithlaw Why are managers open about relievers being unavailable? Doesn't that make it easier on the opposing manager?"
"12363248696","","","","","2010-04-17 22:01:20 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Despite my iPhone allegiance, this article on Palm's webOS has totally piqued my interest: http://bit.ly/90DJ3z #fb"
"12158307190","","","12156101506","14221752","2010-04-14 11:36:59 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @alwayswatching: Man, the LOST writers weren't even trying with that ""whispers"" dialogue, were they? ""It's this, isn't it?"" ""Yup."" ""Kay."""
"12143430706","12142785400","15025802","","","2010-04-14 03:46:11 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","@matthewcerrone A friend and I used to laugh at the Marlins for doing this during their broadcasts. How the mighty have fallen..."
"12142182711","","","","","2010-04-14 03:19:30 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","The ""Blocking out Adobe"" section here is some of the best analysis I've read of the iPhone OS: http://bit.ly/cILAsI #fb"
"12076494856","","","12064758773","15451615","2010-04-13 00:59:12 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @geehwan: RT @jmtame ""A SQL query walks into a bar. He approaches two tables and says, Mind if I join you?"" lol"
"12012006293","","","","","2010-04-11 22:01:21 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Rangers miss the playoffs, Mets are off to a bad start, how long till football season? #fb"
"11944016841","","","","","2010-04-10 16:13:00 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","At CitiField for the return of Jose Reyes #fb"
"11853092927","","","","","2010-04-09 00:45:22 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","BC hockey in the national semifinal game right now on ESPN 2 #fb"
"11737214598","","","","","2010-04-07 03:44:41 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Loved Stephen King's ""The Mist."" Only his second that I've read, but greatly preferred over ""Cell."" #fb"
"11734870244","","","","","2010-04-07 02:55:23 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Just picked this up RT @amazonmp3: Go, the new album by Jonsi of Sigur Ros is just $6.99 for a limited time: http://bit.ly/cvt7DS"
"11732507934","","","","","2010-04-07 02:06:25 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","I've been vocally critical of Lost all season, but tonight's episode was fantastic. Consider me sucked back in."
"11693529013","","21711662","","","2010-04-06 11:33:04 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","@DaveBrace Lollapalooza lineup has so many of my favorites (http://bit.ly/cLdekP). Not fair that Chicago seems to get all of the festivals."
"11676992667","","","","","2010-04-06 03:00:17 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Forget the Final Four, Boston College goes for their second national title in the last three years at this weekend's FROZEN Four. #fb"
"11536353263","","","","","2010-04-03 14:21:13 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Of Montreal's ""Hissing Fauna, Are You the Destroyer?"" is a steal on Amazon at only $5 this month: http://bit.ly/adcaiB"
