"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"109089318714359809","","","","","2011-09-01 02:24:55 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","It would be awesome if @github had wikis at the user level, in addition to the ones at the project level."
"109049202625085440","","","109021855498764288","5774552","2011-08-31 23:45:30 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @phillryu: An iPhone prototype walks into a bar. Barkeep says get lost."
"108742455112904704","","","","","2011-08-31 03:26:36 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Keep up the great work! ?@billclerico: proud of the @wepay team.  we did more revenue today than we did in the month of july last year?"
"108019455661064192","","","","","2011-08-29 03:33:39 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","And Finder. Apparently I've been missing out."
"108016463700434946","","","","","2011-08-29 03:21:46 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","iCal and Evernote too (not as useful in the latter case)."
"108014984788840448","","","","","2011-08-29 03:15:53 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Love the way apps like Reeder, Xcode, and Mail.app are using the Command+Number (e.g. 1, 2, 3) keyboard shortcuts."
"107992283722420224","","","","","2011-08-29 01:45:41 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","""Some Match"" ( http://t.co/yKQhMAf) via @gruber","http://j.mp/qzWXIz"
"107232430057996288","","","","","2011-08-26 23:26:18 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>","I'm at Citi Field for Atlanta Braves vs. New York Mets (12001 Roosevelt Ave., at 126th St., Flushing) w/ 113 others http://t.co/Leh7efh","http://4sq.com/qMxGRZ"
"106547143065600000","106546513764814848","14922441","","","2011-08-25 02:03:13 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@mattbertolini I've heard of it but the standard Terminal has always met my needs. This could be a reason to switch though?"
"106545360347987969","","","","","2011-08-25 01:56:08 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Can I really not use Option as the meta key in Terminal.app on OS X Lion?"
"106543017900511232","","","","","2011-08-25 01:46:49 +0000","<a href=""http://reederapp.com"" rel=""nofollow"">Reeder</a>","Best piece I've read on Jobs (from @gruber): ""Resigned"" http://j.mp/ngl3l4"
"102149907502215168","","","","","2011-08-12 22:50:10 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","iRam (http://t.co/ac1KVUz) is complete garbage. Sells faulty RAM, doesn't respond to complaints, etc.","http://www.iramtechnology.com/"
"101092256693485568","","","","","2011-08-10 00:47:26 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Placing a lot of faith in Time Machine and a 1.5 TB Western Digital external hard drive right now."
"100746848364531712","","229672669","","","2011-08-09 01:54:55 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@kalbq == DELICIOUS"
"99546017707462656","","","99494883353571328","37350044","2011-08-05 18:23:14 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Kurt_Vonnegut: So it goes."
