"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"25752648815","","","","","2010-09-28 03:40:06 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RIP @xmarks... How am I going to keep my bookmarks in sync across browsers now though?"
"25519542618","","","","","2010-09-25 18:01:50 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>","I'm at S'Mac (345 E 12th St, btw 1st & 2nd Ave, New York). http://4sq.com/UGvom"
"25433895016","","","25404513632","36139166","2010-09-24 19:52:24 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @SI_JonHeyman: love cc, but he has 10 wins vs. balt, sea and kc. felix is 3-0 with 0.35 era vs. nyy"
"25357217140","","","","","2010-09-24 00:29:37 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Found recordings of four of the shows I've been to this summer on @nyctaper... amazing"
"25180927507","","15146558","","","2010-09-22 03:43:10 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","@keithlaw Waiting for Cano? #MLBnovels"
"25180360770","","15146558","","","2010-09-22 03:34:43 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","@keithlaw Infante Jest? Or Gravity's RainBowa? #MLBnovels"
"25115525956","","","","","2010-09-21 12:55:47 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Well, that was fun while it lasted.  #jets
#fb"
"25077581716","","","","","2010-09-21 01:35:57 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Diving into Python #fb"
"24945286287","24944690367","15146558","","","2010-09-19 15:49:11 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","@keithlaw Arcade Fire reference, nicely done."
"24878124235","","","","","2010-09-18 20:37:01 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>","I'm at Citi Field (123-01 Roosevelt Ave, 126th St, Flushing) w/ 81 others. http://4sq.com/a0BDhh"
"24809474642","","","","","2010-09-18 01:35:14 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Brett Ratner is doing a Q&A at the Catfish screening I'm at... #fb"
"24714378768","","","","","2010-09-17 01:07:41 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","I've used OS X for 3 years and was never able to figure this out on my own http://bit.ly/bOgesa"
"24705731075","","","","","2010-09-16 23:09:44 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Bought tickets to see Godspeed You! Black Emperor in March. HELL yeah. #fb"
"24534634159","","16240267","","","2010-09-15 02:57:37 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","@instapaper fills a void in my life I didn't know existed."
"24237199585","","","","","2010-09-12 00:11:33 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>","Panda Bear (@ Governors Island w/ 13 others) http://4sq.com/9quddy"
"24234895049","","","","","2010-09-11 23:35:57 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @amazonmp3: 9/11 Daily Deal: Spoon's Gimme Fiction is $3.99: http://amzn.to/9gZeKa #fb"
"23011560242","","","","","2010-09-04 23:04:25 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Just bought the O'Reilly grep Pocket Reference at Barnes and Noble. Girlfriend pretended she wasn't with me #fb"
"22993543740","","","","","2010-09-04 17:49:12 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>","I'm at Central Park (59th St to 110th St, 8th Ave to 5th Ave, New York) w/ 37 others. http://4sq.com/2UsPUp"
"22930914127","","","22910456108","11666142","2010-09-03 23:54:15 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @joshuatopolsky: Okay I've played Angry Birds now. And I can't stop."
"22858788557","","","","","2010-09-03 04:14:23 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Free 7GB HD download, yes please. RT @pitchforkmedia: Fan-created Radiohead concert film released http://bit.ly/9I23gq"
"22844169312","","","","","2010-09-03 00:39:18 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Any good ideas for a mobile web application? Thinking about coding something in spare time #fb"
"22770480375","","106418338","","","2010-09-02 04:22:33 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","@abookapart offered me an eBook for half-price since I already bought the paperback. If Apple/Amazon did this, I'd buy an eBook reader  #fb"
"22757810289","","","","","2010-09-02 01:13:12 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Doesn't Apple realize that there's already a pretty awesome ""ping""? #fb"
"22716741158","","","","","2010-09-01 15:26:53 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Damn you @groupon for always being so tantalizing"
