"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"97720588554092545","97702797356707842","14231571","","","2011-07-31 17:29:38 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@marcoarment What are you using instead? There's something better in the SDK?"
"97394450384420864","","","","","2011-07-30 19:53:41 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","I have a ton of the stickers that come with Apple products. Any good ideas for what to do with them?"
"97092502598856704","","","","","2011-07-29 23:53:51 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","""Dogs"" is one of the most underrated Pink Floyd songs."
"96382406591905792","","","","","2011-07-28 00:52:11 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Really hoping the developers of the Mac apps I use will use iCloud to sync preferences. Also hoping Apple does the same with the stock apps."
"95689961784877057","","","","","2011-07-26 03:00:39 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","I like @tumblr a lot, but is there really no support for embedding @github gists? Ugh."
"95682284027514880","95680674215886848","21711662","","","2011-07-26 02:30:08 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@DaveBrace Better late than never."
"95469318363545600","","","95337421830496256","1260231","2011-07-25 12:23:53 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @joehewitt: I miss the old Chrome icon."
"95243649155219456","","","","","2011-07-24 21:27:10 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>","I'm at Apple Store (103 Prince St, at Greene St, New York) w/ 11 others http://4sq.com/ow3clU"
"95200832135495681","","","","","2011-07-24 18:37:01 +0000","<a href=""http://soundtracking.com"" rel=""nofollow"">SoundTracking</a>","#soundtracking ""Fur Lined"" by How to Destroy Angels ? http://sdtk.fm/pqHg2o"
"95179460499877889","95176205417975808","21711662","","","2011-07-24 17:12:06 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@DaveBrace Caffeine, Reeder, Evernote, 1Password, Transmission. I like Twitter for Mac too."
"94815415879999490","","","","","2011-07-23 17:05:31 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>","I'm at Havey Cedars, Long Beach Island (73rd street, Harvey Cedars) w/ 4 others http://4sq.com/pmnNHn"
"94060177141137408","","","","","2011-07-21 15:04:28 +0000","<a href=""http://soundtracking.com"" rel=""nofollow"">SoundTracking</a>","#soundtracking ""Walt Whitman's Niece"" by Wilco & Billy Bragg ? http://sdtk.fm/qOh3zm"
"93902394961825792","","","","","2011-07-21 04:37:30 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Lion installed on computer 1 of 2. Inverted scrolling already tripping me out."
"93871859241721856","","","","","2011-07-21 02:36:09 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Truth, though I definitely glossed over a bit. ?@mattbertolini: There really isn't a better review than this. http://t.co/szMjmit #lion?","http://bit.ly/nJQ2RR"
"93830629145313280","93830194007261188","14922441","","","2011-07-20 23:52:19 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@mattbertolini Were you given the option to do a clean install? Or do I first need to do a clean install of SL to start with a clean slate?"
"93544374914396160","","","93420889651154945","6136","2011-07-20 04:54:51 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @nzben: This Apple bubble is crazy. When will people realise it is only being supported by awesome design and a relentless focus on u ..."
"93519777452142593","","","","","2011-07-20 03:17:07 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","One of the best of all time, only $5 on Amazon for the rest of the month: http://t.co/ebeqqfn","http://www.amazon.com/Disintegration-Remastered/dp/B003LXXEFG/ref=br_lf_m_1000371251_1_11_ttl"
"93514248134721536","","","","","2011-07-20 02:55:08 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","Digging Spotify so far. http://t.co/9m0QLbZ","http://open.spotify.com/artist/0uCCBpmg6MrPb1KY2msceF"
"93504931549552641","","","","","2011-07-20 02:18:07 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","What's a good name for a simple tool to take a page (or maybe selected text) on your phone/tablet/etc. and open it on your desktop computer?"
"93158163771170816","","","","","2011-07-19 03:20:11 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Got onto both Spotify and Google+ in the same day... what's next? #fb"
"93137844792590336","","","","","2011-07-19 01:59:27 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","Just got one of the first #Spotify accounts in the US. Click here to check if you are also eligible for one. http://t.co/c03Pmvg","http://bit.ly/get-spotify"
"92036298923184128","","","","","2011-07-16 01:02:18 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>","I'm at Grotto (100 Forsyth, btwn Broome & Grand, New York) w/ 2 others http://4sq.com/neNhME"
"92013797123948544","","","","","2011-07-15 23:32:53 +0000","<a href=""http://www.amazon.com"" rel=""nofollow"">Amazon</a>","I just got a $5 credit for instant movies and TV shows @amazonvideo. Click http://amzn.to/oXQePf to get yours. #get5"
"91688152003117056","","","","","2011-07-15 01:58:53 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Got tickets to see Portishead in October. #fb"
"91302105964478464","91301440072597505","14922441","","","2011-07-14 00:24:53 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@mattbertolini About 0.8 miles Northwest."
"91300636108390401","","","","","2011-07-14 00:19:02 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Moving in three weeks = systematically eating through all the food in my apartment as if it were an engineering problem. #fb"
"91008691477819392","91008470656094208","15146558","","","2011-07-13 04:58:57 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@keithlaw That would be it."
"91006726702235649","","15146558","","","2011-07-13 04:51:09 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@keithlaw Can you find the (hilarious) mistake? http://t.co/uC0Pn4e","http://espn.go.com/new-york/mlb/story/_/id/6764381/new-york-mets-trade-closer-francisco-rodriguez-milwaukee-brewers"
"91006420635496449","","","","","2011-07-13 04:49:56 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Nice typo: ""will be remembered for striking his father's girlfriend."" Definitely should be ""girlfriend's father."" #krod http://t.co/uC0Pn4e","http://espn.go.com/new-york/mlb/story/_/id/6764381/new-york-mets-trade-closer-francisco-rodriguez-milwaukee-brewers"
"90953494680436736","","","","","2011-07-13 01:19:37 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","I am 10x more likely to see the Captain America movie because they chose ""Forty Six & 2"" to play in the trailer."
"90599576456798208","","","","","2011-07-12 01:53:16 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Mind = blown. ?@slashfilm: Spike Lee Confirmed to Direct ?Oldboy? http://t.co/mOfzNmo?","http://bit.ly/oi3l93"
"89770364011417600","","","89769530385108992","45499837","2011-07-09 18:58:17 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @KenTremendous: Sincere congratulations to Derek Jeter for his 3000 hits. Even though I have hated every single one of them."
"89762333966077952","","","","","2011-07-09 18:26:22 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Congrats to Derek Jeter but it's still a complete joke that he was voted as the All Star game starter with those stats. #fb"
"87247801431494657","","","","","2011-07-02 19:54:31 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>","Let's go Mets (@ Citi Field w/ 106 others) http://4sq.com/kpaOHC"
"87243444661129216","","","","","2011-07-02 19:37:12 +0000","<a href=""http://soundtracking.com"" rel=""nofollow"">SoundTracking</a>","#soundtracking ""Tommy the Cat"" by Primus ? http://sdtk.fm/mjI9Gj"
"87243001864261633","87241233654747136","21711662","","","2011-07-02 19:35:27 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@DaveBrace Mine would include some of the same plus Evernote, Instapaper, 1Password, Dropbox, MLB At Bat and Articles (Wikipedia client)."
"87002718333435904","86991232831717377","14231571","","","2011-07-02 03:40:39 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@marcoarment Blocks are great, but watch out for this: http://t.co/pCf0al5","http://quatermain.tumblr.com/post/1686415314/an-nsnotification-blocks-gotcha"
"86989843783098368","86987601889861632","14231571","","","2011-07-02 02:49:29 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@marcoarment Why not just ""block:""? Apple seems to use ""withBlock:"" a lot, but you already have ""with"" in your method name."
"86824018161844224","","","86664555257806848","14231571","2011-07-01 15:50:33 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @marcoarment: Every time I replicate UIKit functionality manually, I develop a deeper appreciation for the UIKit team's efforts.

It  ..."
