"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"86465138558906369","","","86427275679113217","35592163","2011-06-30 16:04:30 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @mdzimm: I find it very weird when people talk about Facebook and Twitter as if they were alternatives, or solved even vaguely simila ..."
"86396691405746176","86391691606630400","11666142","","","2011-06-30 11:32:31 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@joshuatopolsky I think iGoogle needs a new look the most. Or maybe I'm the only one who uses it?"
"86280843676487680","","","","","2011-06-30 03:52:10 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Love the @readability Chrome extension but ?+` switches between app. windows on OS X. It shouldn't be triggered by ` if ? is also held down."
"85905283125223425","","","85818819095965697","7011892","2011-06-29 02:59:50 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @jerem: The new Google Web Fonts is amazing: http://t.co/PtYs8t1","http://www.google.com/webfonts/v2"
"85520660553670656","","","","","2011-06-28 01:31:29 +0000","<a href=""http://soundtracking.com"" rel=""nofollow"">SoundTracking</a>","#soundtracking ""Girl / Boy (L 18 Snore Rush Mix)"" by Aphex Twin ? http://sdtk.fm/iAf9Kr"
"84759878748479488","","","","","2011-06-25 23:08:24 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>","I'm at Chelsea Piers Golf Club (59 Chelsea Piers, W 18th St, New York) w/ 3 others http://4sq.com/jZxeNU"
"84644906836049921","84617148550492160","21711662","","","2011-06-25 15:31:33 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@DaveBrace Haven't actually checked it out but this one is supposed to be pretty good: http://t.co/Fm6Lol1","http://appthat.com/shine/"
"84513255443279872","","","","","2011-06-25 06:48:24 +0000","<a href=""http://soundtracking.com"" rel=""nofollow"">SoundTracking</a>","#soundtracking ""Paranoid Android"" by Radiohead ? http://sdtk.fm/mzrfPJ"
"83722345046474752","","","81737672028209152","14089195","2011-06-23 02:25:37 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @pitchforkmedia: Watch Battles rip it up on ""Jimmy Fallon"" with ""Futura"", massively impressing ?uestlove http://t.co/KR7Bzbe","http://p4k.in/ks3kek"
"83604562170220544","","13334762","","","2011-06-22 18:37:35 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@github Does use of Chameleon in GitHub for Mac suggest a forthcoming iOS version?"
"82095125211262976","82089786596274177","14922441","","","2011-06-18 14:39:37 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@mattbertolini Pretty sure this is the episode where they talk about the importance of buying a good chair: http://t.co/K1lmUGb","http://5by5.tv/buildanalyze/21"
"81011743555452928","","","80968290092056576","20095017","2011-06-15 14:54:39 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @tonygaddis: If you're trying to choose your college major, read this. http://fb.me/13aqwqFcp"
"80478708036681729","80305298472058880","85645271","","","2011-06-14 03:36:33 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@AaronHillegass (Should have mentioned: love the first edition.)"
"80453171348115456","80305298472058880","85645271","","","2011-06-14 01:55:05 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@AaronHillegass Can I have one? Pretty please?"
"80452809526480896","","","80297274906910720","11666142","2011-06-14 01:53:39 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","RT @joshuatopolsky: My editorial on Apple's flawed cloud strategy. http://t.co/Tm9pvpj","http://thisismynext.com/2011/06/13/icloud-apple-strategy-flaw/"
"80396523715833856","","","","","2011-06-13 22:09:59 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>","I'm at DubSpot (348 west 14th street, 9th Ave, New York) http://4sq.com/lewURr"
"79669438240133120","","","","","2011-06-11 22:00:48 +0000","<a href=""http://reederapp.com"" rel=""nofollow"">Reeder</a>","Great Bill Simmons article. More people should absolutely be watching the NHL. ""Proud to be an NHL front-runner http://j.mp/jzH0aQ"""
"79665119612772352","","","","","2011-06-11 21:43:39 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Definitely my favorite iPhone app: ?@rsarver: finally bought @reederapp for iPhone and loving it. really well crafted?"
"79664431461699584","","","","","2011-06-11 21:40:55 +0000","<a href=""http://soundtracking.com"" rel=""nofollow"">SoundTracking</a>","#soundtracking ""Last Known Surroundings"" by Explosions In the Sky ? http://sdtk.fm/mSW3MJ"
"79662020256989184","","","","","2011-06-11 21:31:20 +0000","<a href=""http://soundtracking.com"" rel=""nofollow"">SoundTracking</a>","#soundtracking ""Double Lives In Single Beds"" by Cold Cave ? http://sdtk.fm/mjIsz4"
"79660846749466624","79660630826692608","14922441","","","2011-06-11 21:26:40 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@mattbertolini Nice! Didn't know that one."
"79660325917573120","","","","","2011-06-11 21:24:36 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Why does the @soundtracking iOS app have an all-lowercase title? Ugh."
"79646870011514880","","","","","2011-06-11 20:31:08 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Clicking on the menu bar in OS X should scroll to the top of whichever window has focus, the same way that it does in iOS."
"78670461965312000","","","","","2011-06-09 03:51:14 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Loving the new Battles album. #fb"
"78488893128851456","","","78471361059758080","3374231","2011-06-08 15:49:45 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @mxcl: Shame Apple didn't do cross-device Notification sync too. Once I?ve seen a notification on iPhone, please dismiss it on my iPa ..."
"78320510198480896","78081003247251456","14922441","","","2011-06-08 04:40:39 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@mattbertolini I'll probably give it a shot. It's annoying that iOS won't allow automatic downloads without explicitly opening it though."
"78317944928608256","","","","","2011-06-08 04:30:27 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Couldn't agree with this more: ?@johnaugust: Two App Stores is one too many :: http://t.co/fe2Ui52?","http://2ja.co/mkeyb"
"78314855286841344","","","","","2011-06-08 04:18:11 +0000","<a href=""http://www.tumblr.com/"" rel=""nofollow"">Tumblr</a>","iMessage? Why not iChat? - About a month ago, I wrote about FaceTime and iChat, and questioned why Apple... http://tumblr.com/xcu2wctf79"
"78078063405056000","78076865285332992","14922441","","","2011-06-07 12:37:15 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@mattbertolini I like having them synced with my desktop though. I prefer listening from there when I'm at home."
"78071575529783297","","","","","2011-06-07 12:11:28 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Is iCloud seriously not going to sync iTunes podcast subscriptions to my phone over the air?"
"78069810285658112","78063154248159232","14922441","","","2011-06-07 12:04:27 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@mattbertolini Thanks! Just made a few small modifications. Forgot to talk about how I hoped to see multitasking on the iPad improved."
"77954285526200320","","","","","2011-06-07 04:25:24 +0000","<a href=""http://www.tumblr.com/"" rel=""nofollow"">Tumblr</a>","Thoughts on Today's WWDC Keynote - A few rapid-fire initial thoughts. OS X Lion Not much we didn?t already... http://tumblr.com/xcu2vs28hu"
"77560490565439489","77558994482380800","15025802","","","2011-06-06 02:20:36 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@matthewcerrone Breaking Bad without question. Best show on television."
"77509788833038338","","","","","2011-06-05 22:59:08 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","First Apple keynote tomorrow since starting to develop for their platforms. #fb"
"77117623015456768","","","76385853068427264","18179467","2011-06-04 21:00:48 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Falkvinge: Sony was hacked by a simple SQL INJECTION? that could access ALL? stored passwords in PLAINTEXT? That is, or should be, c ..."
"77085252710969344","","","","","2011-06-04 18:52:11 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>","Billy Mitchell's always got a plan... (@ Rickey's Restaurant & Lounge) http://4sq.com/l8F29Y"
"76821531744940032","76802399829901312","43650262","","","2011-06-04 01:24:15 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@scottirace Would you trade Wright to keep Reyes? Very well could be one or the other."
"76767377261469696","","","","","2011-06-03 21:49:03 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>","I'm at John Pennekamp Coral Reef State Park (10250 Overseas Hwy, Key Largo) http://4sq.com/l6zwp8"
"76460425125957632","","","","","2011-06-03 01:29:20 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>","I'm at Fort Lauderdale-Hollywood International Airport (FLL) (100 Terminal Dr, I-595, Ft Lauderdale) w/ 18 others http://4sq.com/mcTKvF"
"76405883109777408","","","","","2011-06-02 21:52:36 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>","I'm at LaGuardia Airport (LGA) (Grand Central Pkwy, East Elmhurst) w/ 64 others http://4sq.com/jS3C8c"
"76144090479202304","","15146558","","","2011-06-02 04:32:20 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@keithlaw Excited to see what's in iOS 5 next week?"
"76117101403836416","","","","","2011-06-02 02:45:05 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Death by a thousand cuts to my wallet: ?@amazonmp3: Today only, get the new album by Explosions in the Sky for $2.99: http://t.co/tqjTJbU?","http://amzn.to/moVrSM"
