"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"75760183065853952","","","","","2011-06-01 03:06:49 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Loving @trent_reznor and Karen O's cover of Led Zeppelin's ""Immigrant Song"" in the ""Girl with the Dragon Tattoo"" red-band trailer."
"75755682674130944","75752537399107584","14231571","","","2011-06-01 02:48:56 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@marcoarment What about Evernote?"
"74925647587311616","74925386458333184","14922441","","","2011-05-29 19:50:41 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@mattbertolini Makes sense. I have Ubuntu installed on a partition and try to dabble but always find myself just using OS X instead."
"74924859699904512","74909684485722112","14922441","","","2011-05-29 19:47:33 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@mattbertolini Which of Debian's features make you prefer it over OS X?"
"74482593499844608","","","74285790171119617","32765534","2011-05-28 14:30:08 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @sportsguy33: Playoff hockey is incredible. Stamkos took a slapshot to the face 10 mins ago and he's playing again. There is just not ..."
"74233964449116162","","","74226607484706816","14089195","2011-05-27 22:02:10 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @pitchforkmedia: Godspeed You! Black Emperor are working on new material http://p4k.in/j72B0P"
"73198256515055616","","","","","2011-05-25 01:26:38 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","YES ?@mattbertolini: Every programming language should have an ""Effective Java"" equivalent book.?"
"72502761421422592","","","","","2011-05-23 03:23:00 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Upgrading to Natty Narwhal. If I'm going to have a second OS partition that I never use, it might as well be up to date."
"71215011057500160","","","","","2011-05-19 14:05:56 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>","I'm at Prospect Park (95 Prospect Park W, Grand Army Plz, Brooklyn) http://4sq.com/iGUSrS"
"71040393386536960","","","","","2011-05-19 02:32:04 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Any good sites for crowdsourced album ratings/rankings? What's the closest to Rotten Tomatoes or IMDb for music?"
"70693062942261248","","","","","2011-05-18 03:31:54 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Thinking that the newest Glassjaw EP is seriously their best work yet. #fb"
"70313742797258752","","","70232071053905920","14740219","2011-05-17 02:24:37 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @amazonmp3: Haven't scored the new @radiohead album yet? You can get it for $5 through May: http://amzn.to/k6VoSy"
"69186541666304000","68907968783056896","14231571","","","2011-05-13 23:45:31 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@marcoarment Mind sharing what you're going to use instead of UISplitView?"
"68143775788179457","","33423","","","2011-05-11 02:41:56 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@gruber Are you confident that Apple will offer compelling discovery/social components for ""iCloud"" after failing miserably with Ping?"
"67797971944747008","","","","","2011-05-10 03:47:50 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","?@TechCrunch: Without The Labels, Google's Music Locker Will Look Like Apple's Ugly Sibling. Again. http://t.co/go9OL81? #fb","http://tcrn.ch/k9u5Fp"
"67002126496309248","","","","","2011-05-07 23:05:26 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>","I'm at Citi Field (123-01 Roosevelt Ave, 126th St, Flushing) w/ 115 others http://4sq.com/k8KFWm"
"66693260168527872","66688529337565184","15146558","","","2011-05-07 02:38:06 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","@keithlaw Grep wouldn't return null, it just wouldn't return any results. You're probably better with regular expressions than I am though."
"65961557120663552","","","65899127736774656","652193","2011-05-05 02:10:35 +0000","web","RT @parislemon: iPhone Location Update: All Users In 1 Week; Android 2.3 Update: 4% Of Users In 5?Months http://t.co/uf683mp","http://tcrn.ch/kRLaRr"
"65600235287748608","","","","","2011-05-04 02:14:49 +0000","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","Anyone know where I can find a list of differences between stable Chrome and Chrome Canary (for OS X, if it matters)?"
